representation,trial_index,c_value,class_weight,repeat_index,fold_index,macro_auroc,balanced_accuracy,composite_score
uni2,8,1.0,none,2,0,0.8116879681165395,0.4605442176870748,0.6361160929018072
uni2,8,1.0,none,2,1,0.8544226787705049,0.6285714285714287,0.7414970536709669
uni2,8,1.0,none,2,2,0.8197448565926828,0.5047619047619047,0.6622533806772938
uni2,8,1.0,none,2,3,0.8123892773892775,0.380952380952381,0.5966708291708293
uni2,8,1.0,none,2,4,0.8125277258972912,0.4571428571428572,0.6348352915200741
uni2,9,1.0,balanced,0,0,0.7485130477987622,0.3224489795918367,0.5354810136952994
uni2,9,1.0,balanced,0,1,0.8219157111004937,0.41666666666666663,0.6192911888835801
uni2,9,1.0,balanced,0,2,0.8112888379736205,0.41666666666666663,0.6139777523201435
uni2,9,1.0,balanced,0,3,0.8035626873126873,0.4523809523809524,0.6279718198468198
uni2,9,1.0,balanced,0,4,0.767309013450318,0.3333333333333333,0.5503211733918256
uni2,9,1.0,balanced,1,0,0.8047667940525083,0.3377551020408163,0.5712609480466623
uni2,9,1.0,balanced,1,1,0.8378077538403625,0.44523809523809527,0.6415229245392289
uni2,9,1.0,balanced,1,2,0.8396864548494982,0.4095238095238095,0.6246051321866539
uni2,9,1.0,balanced,1,3,0.7934169996669996,0.40476190476190477,0.5990894522144522
uni2,9,1.0,balanced,1,4,0.8032617744574267,0.4023809523809524,0.6028213634191896
uni2,9,1.0,balanced,2,0,0.8149480413766128,0.4605442176870748,0.6377461295318438
uni2,9,1.0,balanced,2,1,0.8522889791368052,0.5928571428571429,0.722573060996974
uni2,9,1.0,balanced,2,2,0.8207273523577872,0.5047619047619047,0.662744628559846
uni2,9,1.0,balanced,2,3,0.813648434898435,0.380952380952381,0.597300407925408
uni2,9,1.0,balanced,2,4,0.8099573795769447,0.4571428571428572,0.6335501183599009
uni2,10,10.0,none,0,0,0.7387714930572074,0.3224489795918367,0.530610236324522
uni2,10,10.0,none,0,1,0.8225504929852756,0.44523809523809527,0.6338942941116854
uni2,10,10.0,none,0,2,0.8170231037078862,0.44523809523809527,0.6311305994729908
uni2,10,10.0,none,0,3,0.7889518814518814,0.40476190476190477,0.5968568931068932
uni2,10,10.0,none,0,4,0.7538961762874806,0.3261904761904762,0.5400433262389784
uni2,10,10.0,none,1,0,0.8055058169343885,0.3663265306122449,0.5859161737733167
uni2,10,10.0,none,1,1,0.838053613053613,0.44523809523809527,0.6416458541458542
uni2,10,10.0,none,1,2,0.8384611403089665,0.4095238095238095,0.623992474916388
uni2,10,10.0,none,1,3,0.7872048784548785,0.40476190476190477,0.5959833916083916
uni2,10,10.0,none,1,4,0.7946202710333145,0.4023809523809524,0.5985006117071334
uni2,10,10.0,none,2,0,0.8026650862365148,0.4605442176870748,0.6316046519617948
uni2,10,10.0,none,2,1,0.8482825688803949,0.5928571428571429,0.7205698558687689
uni2,10,10.0,none,2,2,0.8223152029130292,0.45714285714285713,0.6397290300279431
uni2,10,10.0,none,2,3,0.8007117882117882,0.35714285714285715,0.5789273226773227
uni2,10,10.0,none,2,4,0.8184388980584634,0.4571428571428572,0.6377908776006602
uni2,11,10.0,balanced,0,0,0.743460137745852,0.2938775510204082,0.5186688443831301
uni2,11,10.0,balanced,0,1,0.8213082569604309,0.42142857142857143,0.6213684141945012
uni2,11,10.0,balanced,0,2,0.8178456145303971,0.48095238095238096,0.649398997741389
uni2,11,10.0,balanced,0,3,0.7892948717948718,0.38095238095238093,0.5851236263736264
uni2,11,10.0,balanced,0,4,0.7571382059969016,0.3619047619047619,0.5595214839508318
uni2,11,10.0,balanced,1,0,0.8050296264581979,0.3377551020408163,0.5713923642495071
uni2,11,10.0,balanced,1,1,0.8339951714951714,0.44523809523809527,0.6396166333666333
uni2,11,10.0,balanced,1,2,0.8399492355470616,0.4095238095238095,0.6247365225354355
uni2,11,10.0,balanced,1,3,0.7801594239094239,0.40476190476190477,0.5924606643356644
uni2,11,10.0,balanced,1,4,0.7958625070581593,0.4023809523809524,0.5991217297195559
uni2,11,10.0,balanced,2,0,0.8088070395213254,0.4605442176870748,0.6346756286042001
uni2,11,10.0,balanced,2,1,0.8440810638636727,0.5928571428571429,0.7184691033604078
uni2,11,10.0,balanced,2,2,0.818245938843765,0.5047619047619047,0.6615039218028349
uni2,11,10.0,balanced,2,3,0.8034390609390609,0.35714285714285715,0.5802909590409591
uni2,11,10.0,balanced,2,4,0.8184388980584634,0.4571428571428572,0.6377908776006602
virchow2,0,0.0001,none,0,0,0.7420519163376306,0.2571428571428572,0.4995973867402439
virchow2,0,0.0001,none,0,1,0.7442507311529052,0.2619047619047619,0.5030777465288335
virchow2,0,0.0001,none,0,2,0.8154137167180646,0.369047619047619,0.5922306678828418
virchow2,0,0.0001,none,0,3,0.8288911088911088,0.3095238095238095,0.5692074592074592
virchow2,0,0.0001,none,0,4,0.8022204245030331,0.2714285714285714,0.5368244979658022
virchow2,0,0.0001,none,1,0,0.8108963523249236,0.33571428571428574,0.5733053190196047
virchow2,0,0.0001,none,1,1,0.8249438604873386,0.32857142857142857,0.5767576445293836
virchow2,0,0.0001,none,1,2,0.8302292815879773,0.2857142857142857,0.5579717836511315
virchow2,0,0.0001,none,1,3,0.7808553946053947,0.3452380952380953,0.563046744921745
virchow2,0,0.0001,none,1,4,0.7480767420984812,0.2714285714285714,0.5097526567635263
virchow2,0,0.0001,none,2,0,0.8106864299721442,0.2928571428571428,0.5517717864146435
virchow2,0,0.0001,none,2,1,0.7707558926580667,0.33571428571428574,0.5532350891861761
virchow2,0,0.0001,none,2,2,0.7563961400917922,0.2857142857142857,0.521055212903039
virchow2,0,0.0001,none,2,3,0.788484015984016,0.32142857142857145,0.5549562937062937
virchow2,0,0.0001,none,2,4,0.810615797246232,0.33571428571428574,0.5731650414802589
virchow2,1,0.0001,balanced,0,0,0.7434519977377121,0.2357142857142857,0.4895831417259989
virchow2,1,0.0001,balanced,0,1,0.7572147055842707,0.5,0.6286073527921354
virchow2,1,0.0001,balanced,0,2,0.7993195210586516,0.4642857142857143,0.6318026176721829
virchow2,1,0.0001,balanced,0,3,0.8482167832167832,0.33333333333333337,0.5907750582750583
virchow2,1,0.0001,balanced,0,4,0.7844947986795814,0.380952380952381,0.5827235898159812
virchow2,1,0.0001,balanced,1,0,0.8076179640465355,0.3619047619047619,0.5847613629756487
virchow2,1,0.0001,balanced,1,1,0.8052890587673197,0.4333333333333333,0.6193111960503265
virchow2,1,0.0001,balanced,1,2,0.8293495996756867,0.3976190476190476,0.6134843236473672
virchow2,1,0.0001,balanced,1,3,0.8014743589743588,0.32142857142857145,0.5614514652014652
virchow2,1,0.0001,balanced,1,4,0.745830365286887,0.4452380952380953,0.5955342302624911
virchow2,1,0.0001,balanced,2,0,0.8106541870827585,0.29761904761904756,0.554136617350903
virchow2,1,0.0001,balanced,2,1,0.7774794951425387,0.35000000000000003,0.5637397475712693
virchow2,1,0.0001,balanced,2,2,0.762962056059882,0.38095238095238093,0.5719572185061315
virchow2,1,0.0001,balanced,2,3,0.7988519813519813,0.36904761904761907,0.5839498001998003
virchow2,1,0.0001,balanced,2,4,0.8089075236357843,0.5523809523809524,0.6806442380083684
virchow2,2,0.001,none,0,0,0.7092273335130478,0.2357142857142857,0.4724708096136667
virchow2,2,0.001,none,0,1,0.8108745421245421,0.38095238095238093,0.5959134615384616
virchow2,2,0.001,none,0,2,0.8155466634814461,0.39285714285714285,0.6042019031692945
virchow2,2,0.001,none,0,3,0.8225561938061937,0.39285714285714285,0.6077066683316683
virchow2,2,0.001,none,0,4,0.8303141966728924,0.39285714285714285,0.6115856697650176
virchow2,2,0.001,none,1,0,0.8068473325616183,0.31428571428571433,0.5605665234236663
virchow2,2,0.001,none,1,1,0.8292721047068874,0.38333333333333336,0.6063027190201103
virchow2,2,0.001,none,1,2,0.8638431857997074,0.4333333333333334,0.6485882595665204
virchow2,2,0.001,none,1,3,0.8068131868131868,0.33333333333333337,0.5700732600732601
virchow2,2,0.001,none,1,4,0.7865008723160897,0.43809523809523815,0.6122980552056639
virchow2,2,0.001,none,2,0,0.8136883751169465,0.31394557823129254,0.5638169766741195
virchow2,2,0.001,none,2,1,0.8457531055900621,0.5142857142857143,0.6800194099378882
virchow2,2,0.001,none,2,2,0.8052399050225137,0.38095238095238093,0.5930961429874473
virchow2,2,0.001,none,2,3,0.7912541625041625,0.40476190476190477,0.5980080336330336
virchow2,2,0.001,none,2,4,0.8357233708320667,0.4976190476190476,0.6666712092255571
virchow2,3,0.001,balanced,0,0,0.7080615944901659,0.19489795918367347,0.4514797768369197
virchow2,3,0.001,balanced,0,1,0.8150976921629097,0.4642857142857143,0.639691703224312
virchow2,3,0.001,balanced,0,2,0.8115237479911394,0.4404761904761904,0.6259999692336649
virchow2,3,0.001,balanced,0,3,0.8386871461871462,0.3095238095238096,0.5741054778554779
virchow2,3,0.001,balanced,0,4,0.8274299794408491,0.4047619047619047,0.6160959421013769
virchow2,3,0.001,balanced,1,0,0.8061156832585404,0.32108843537414966,0.5636020593163451
virchow2,3,0.001,balanced,1,1,0.8193410574932315,0.36666666666666664,0.593003862079949
virchow2,3,0.001,balanced,1,2,0.871918878223226,0.4095238095238095,0.6407213438735178
virchow2,3,0.001,balanced,1,3,0.814995004995005,0.33333333333333337,0.5741641691641692
virchow2,3,0.001,balanced,1,4,0.7896478702456963,0.4214285714285714,0.6055382208371338
virchow2,3,0.001,balanced,2,0,0.808138924567496,0.2649659863945578,0.5365524554810269
virchow2,3,0.001,balanced,2,1,0.8287535833731488,0.4571428571428572,0.642948220258003
virchow2,3,0.001,balanced,2,2,0.8035523172479694,0.4047619047619047,0.6041571110049371
virchow2,3,0.001,balanced,2,3,0.7859781884781886,0.35714285714285715,0.5715605228105228
virchow2,3,0.001,balanced,2,4,0.8298243966178749,0.5285714285714286,0.6791979125946517
virchow2,4,0.01,none,0,0,0.7105846798703942,0.24387755102040817,0.4772311154454012
virchow2,4,0.01,none,0,1,0.8338041668476451,0.42857142857142855,0.6311877977095368
virchow2,4,0.01,none,0,2,0.826949318797145,0.47619047619047616,0.6515698974938106
virchow2,4,0.01,none,0,3,0.743538961038961,0.3095238095238095,0.5265313852813852
virchow2,4,0.01,none,0,4,0.8325389284628415,0.42857142857142855,0.630555178517135
virchow2,4,0.01,none,1,0,0.7785911971626257,0.27346938775510204,0.5260302924588639
virchow2,4,0.01,none,1,1,0.8146913412674283,0.34285714285714286,0.5787742420622856
virchow2,4,0.01,none,1,2,0.8697482589873894,0.41428571428571426,0.6420169866365518
virchow2,4,0.01,none,1,3,0.8115313852813852,0.40476190476190477,0.6081466450216451
virchow2,4,0.01,none,1,4,0.8155374878744442,0.43809523809523815,0.6268163629848412
virchow2,4,0.01,none,2,0,0.8124008531151389,0.42108843537414964,0.6167446442446443
virchow2,4,0.01,none,2,1,0.8766174224326397,0.4857142857142857,0.6811658540734628
virchow2,4,0.01,none,2,2,0.8036976429367735,0.4523809523809524,0.6280392976588629
virchow2,4,0.01,none,2,3,0.7410522810522809,0.32142857142857145,0.5312404262404262
virchow2,4,0.01,none,2,4,0.8325585103302494,0.5214285714285715,0.6769935408794104
virchow2,5,0.01,balanced,0,0,0.7065617979903696,0.26292517006802724,0.4847434840291984
virchow2,5,0.01,balanced,0,1,0.8389309784418479,0.42857142857142855,0.6337512035066383
virchow2,5,0.01,balanced,0,2,0.8150641025641026,0.47619047619047616,0.6456272893772894
virchow2,5,0.01,balanced,0,3,0.7454329004329006,0.35714285714285715,0.5512878787878789
virchow2,5,0.01,balanced,0,4,0.8393667021384411,0.4047619047619047,0.6220643034501729
virchow2,5,0.01,balanced,1,0,0.768736950879808,0.27346938775510204,0.521103169317455
virchow2,5,0.01,balanced,1,1,0.8113093066353937,0.34285714285714286,0.5770832247462683
virchow2,5,0.01,balanced,1,2,0.8717527762092979,0.4857142857142857,0.6787335309617918
virchow2,5,0.01,balanced,1,3,0.8085243922743922,0.36904761904761907,0.5887860056610057
virchow2,5,0.01,balanced,1,4,0.8195269766465418,0.47380952380952385,0.6466682502280329
virchow2,5,0.01,balanced,2,0,0.8134512313083742,0.33639455782312927,0.5749228945657517
virchow2,5,0.01,balanced,2,1,0.8778215082019429,0.4857142857142857,0.6817678969581143
virchow2,5,0.01,balanced,2,2,0.8078301951671517,0.42857142857142855,0.6182008118692901
virchow2,5,0.01,balanced,2,3,0.7417195304695304,0.32142857142857145,0.531574050949051
virchow2,5,0.01,balanced,2,4,0.8334699539590844,0.46904761904761905,0.6512587865033517
virchow2,6,0.1,none,0,0,0.711658843801701,0.2272108843537415,0.4694348640777212
virchow2,6,0.1,none,0,1,0.8288173601760558,0.42857142857142855,0.6286943943737422
virchow2,6,0.1,none,0,2,0.8139416018763844,0.4404761904761904,0.6272088961762874
virchow2,6,0.1,none,0,3,0.7256185481185481,0.380952380952381,0.5532854645354646
virchow2,6,0.1,none,0,4,0.8160463630572327,0.4047619047619047,0.6104041339095687
virchow2,6,0.1,none,1,0,0.7644546723118152,0.27346938775510204,0.5189620300334586
virchow2,6,0.1,none,1,1,0.8104729147663932,0.34285714285714286,0.5766650288117681
virchow2,6,0.1,none,1,2,0.865701581027668,0.4333333333333333,0.6495174571805007
virchow2,6,0.1,none,1,3,0.7873772061272061,0.35714285714285715,0.5722600316350316
virchow2,6,0.1,none,1,4,0.7967840311862051,0.43809523809523815,0.6174396346407216
virchow2,6,0.1,none,2,0,0.8063568970711827,0.3853741496598639,0.5958655233655233
virchow2,6,0.1,none,2,1,0.8771169048342962,0.4857142857142857,0.681415595274291
virchow2,6,0.1,none,2,2,0.7976325667086536,0.4523809523809524,0.625006759544803
virchow2,6,0.1,none,2,3,0.7215713453213454,0.2857142857142857,0.5036428155178155
virchow2,6,0.1,none,2,4,0.8164184004401395,0.49761904761904757,0.6570187240295935
virchow2,7,0.1,balanced,0,0,0.7055178419464134,0.2272108843537415,0.46636436315007745
virchow2,7,0.1,balanced,0,1,0.8275000723913767,0.42857142857142855,0.6280357504814026
virchow2,7,0.1,balanced,0,2,0.808530346465129,0.4404761904761904,0.6245032684706597
virchow2,7,0.1,balanced,0,3,0.7315817515817516,0.4047619047619047,0.5681718281718282
virchow2,7,0.1,balanced,0,4,0.820435597011684,0.4047619047619047,0.6125987508867944
virchow2,7,0.1,balanced,1,0,0.7658082658082659,0.27346938775510204,0.5196388267816839
virchow2,7,0.1,balanced,1,1,0.8062544882653578,0.34285714285714286,0.5745558155612503
virchow2,7,0.1,balanced,1,2,0.8642993600602296,0.5047619047619047,0.6845306324110672
virchow2,7,0.1,balanced,1,3,0.7894280719280717,0.3095238095238096,0.5494759407259406
virchow2,7,0.1,balanced,1,4,0.797374563841955,0.43809523809523815,0.6177349009685966
virchow2,7,0.1,balanced,2,0,0.8039291396434252,0.40442176870748303,0.604175454175454
virchow2,7,0.1,balanced,2,1,0.8817030252356339,0.5571428571428572,0.7194229411892455
virchow2,7,0.1,balanced,2,2,0.7924810515571384,0.4523809523809524,0.6224310019690454
virchow2,7,0.1,balanced,2,3,0.7275453712953713,0.2857142857142857,0.5066298285048285
virchow2,7,0.1,balanced,2,4,0.8164184004401395,0.4738095238095238,0.6451139621248316
virchow2,8,1.0,none,0,0,0.7161093932522504,0.2272108843537415,0.47166013880299595
virchow2,8,1.0,none,0,1,0.8194521420608378,0.42857142857142855,0.6240117853161332
virchow2,8,1.0,none,0,2,0.807550909235692,0.4404761904761904,0.6240135498559412
virchow2,8,1.0,none,0,3,0.7079578754578754,0.4047619047619047,0.5563598901098901
virchow2,8,1.0,none,0,4,0.8099309386265908,0.4047619047619047,0.6073464216942478
virchow2,8,1.0,none,1,0,0.7457536378964951,0.27346938775510204,0.5096115128257985
virchow2,8,1.0,none,1,1,0.8039330596939294,0.34285714285714286,0.5733951012755361
virchow2,8,1.0,none,1,2,0.8696169591278288,0.45714285714285713,0.663379908135343
virchow2,8,1.0,none,1,3,0.7904995004995005,0.3095238095238096,0.550011655011655
virchow2,8,1.0,none,1,4,0.7840198569546396,0.43809523809523815,0.6110575475249389
virchow2,8,1.0,none,2,0,0.8002149437863724,0.35680272108843536,0.5785088324374039
virchow2,8,1.0,none,2,1,0.8731534950556689,0.5571428571428572,0.7151481760992631
virchow2,8,1.0,none,2,2,0.7784421556704165,0.42857142857142855,0.6035067921209225
virchow2,8,1.0,none,2,3,0.7128717116217115,0.25,0.48143585581085574
virchow2,8,1.0,none,2,4,0.8108826861544252,0.49761904761904757,0.6542508668867364
virchow2,9,1.0,balanced,0,0,0.709514268799983,0.2272108843537415,0.46836257657686226
virchow2,9,1.0,balanced,0,1,0.8192232043319,0.39285714285714285,0.6060401735945214
virchow2,9,1.0,balanced,0,2,0.8072911689759517,0.4404761904761904,0.6238836797260711
virchow2,9,1.0,balanced,0,3,0.7147544122544122,0.369047619047619,0.5419010156510156
virchow2,9,1.0,balanced,0,4,0.8077664364620887,0.4047619047619047,0.6062641706119967
virchow2,9,1.0,balanced,1,0,0.748610780753638,0.27346938775510204,0.51104008425437
virchow2,9,1.0,balanced,1,1,0.8026157719092503,0.34285714285714286,0.5727364573831966
virchow2,9,1.0,balanced,1,2,0.8696169591278288,0.5047619047619047,0.6871894319448668
virchow2,9,1.0,balanced,1,3,0.7836938061938062,0.3095238095238096,0.5466088078588079
virchow2,9,1.0,balanced,1,4,0.7874127140974967,0.43809523809523815,0.6127539760963674
virchow2,9,1.0,balanced,2,0,0.7940492047634905,0.40442176870748303,0.5992354867354868
virchow2,9,1.0,balanced,2,1,0.8763004929852756,0.5571428571428572,0.7167216750640664
virchow2,9,1.0,balanced,2,2,0.7778624455254891,0.42857142857142855,0.6032169370484588
virchow2,9,1.0,balanced,2,3,0.7120492007992008,0.2857142857142857,0.4988817432567432
virchow2,9,1.0,balanced,2,4,0.8131963507506985,0.4738095238095238,0.6435029372801111
virchow2,10,10.0,none,0,0,0.7142944885802028,0.2272108843537415,0.47075268646697216
virchow2,10,10.0,none,0,1,0.8115641966728925,0.39285714285714285,0.6022106697650177
virchow2,10,10.0,none,0,2,0.8082103946777861,0.4642857142857143,0.6362480544817501
virchow2,10,10.0,none,0,3,0.7049508824508824,0.369047619047619,0.5369992507492507
virchow2,10,10.0,none,0,4,0.8090945467575902,0.4047619047619047,0.6069282257597475
virchow2,10,10.0,none,1,0,0.7412281105138246,0.27346938775510204,0.5073487491344634
virchow2,10,10.0,none,1,1,0.7854620922555705,0.34285714285714286,0.5641596175563567
virchow2,10,10.0,none,1,2,0.8672924720207329,0.5285714285714286,0.6979319502960808
virchow2,10,10.0,none,1,3,0.7781364468864468,0.3095238095238096,0.5438301282051282
virchow2,10,10.0,none,1,4,0.7783453864975604,0.43809523809523815,0.6082203122963993
virchow2,10,10.0,none,2,0,0.7978587285730143,0.4248299319727891,0.6113443302729017
virchow2,10,10.0,none,2,1,0.8689442260637913,0.5571428571428572,0.7130435416033243
virchow2,10,10.0,none,2,2,0.7714912804586718,0.42857142857142855,0.6000313545150502
virchow2,10,10.0,none,2,3,0.7169193306693306,0.25,0.4834596653346653
virchow2,10,10.0,none,2,4,0.8065844843562234,0.49761904761904757,0.6521017659876355
virchow2,11,10.0,balanced,0,0,0.7127275370132512,0.2272108843537415,0.46996921068349634
virchow2,11,10.0,balanced,0,1,0.8088169439256395,0.39285714285714285,0.6008370433913912
virchow2,11,10.0,balanced,0,2,0.8058859075706902,0.4404761904761904,0.6231810490234403
virchow2,11,10.0,balanced,0,3,0.7067095404595405,0.369047619047619,0.5378785797535798
virchow2,11,10.0,balanced,0,4,0.8095003909134343,0.4047619047619047,0.6071311478376695
virchow2,11,10.0,balanced,1,0,0.7364909429195142,0.2530612244897959,0.4947760837046551
virchow2,11,10.0,balanced,1,1,0.7839739970174753,0.34285714285714286,0.5634155699373091
virchow2,11,10.0,balanced,1,2,0.8672924720207329,0.5285714285714286,0.6979319502960808
virchow2,11,10.0,balanced,1,3,0.7747435897435897,0.35714285714285715,0.5659432234432235
virchow2,11,10.0,balanced,1,4,0.787652474337257,0.46666666666666673,0.6271595705019619
virchow2,11,10.0,balanced,2,0,0.7909539666682524,0.4248299319727891,0.6078919493205207
virchow2,11,10.0,balanced,2,1,0.8644799403495057,0.4857142857142857,0.6750971130318957
virchow2,11,10.0,balanced,2,2,0.7678217615717615,0.42857142857142855,0.5981965950715951
virchow2,11,10.0,balanced,2,3,0.7139431401931402,0.25,0.4819715700965701
virchow2,11,10.0,balanced,2,4,0.8068134220851612,0.4738095238095238,0.6403114729473425
prism2,0,0.0001,none,0,0,0.7854855990570276,0.32857142857142857,0.5570285138142281
prism2,0,0.0001,none,0,1,0.8824259074259075,0.3071428571428571,0.5947843822843824
prism2,0,0.0001,none,0,2,0.880531768955682,0.41666666666666663,0.6485992178111744
prism2,0,0.0001,none,0,3,0.8380282217782218,0.39285714285714285,0.6154426823176823
prism2,0,0.0001,none,0,4,0.8558269990878687,0.5428571428571428,0.6993420709725058
prism2,0,0.0001,none,1,0,0.8602894724323296,0.4714285714285714,0.6658590219304505
prism2,0,0.0001,none,1,1,0.9200602839189795,0.5,0.7100301419594898
prism2,0,0.0001,none,1,2,0.8632361298122168,0.5047619047619047,0.6839990172870607
prism2,0,0.0001,none,1,3,0.8809103396603397,0.29761904761904756,0.5892646936396937
prism2,0,0.0001,none,1,4,0.8491813259204564,0.39999999999999997,0.6245906629602281
prism2,0,0.0001,none,2,0,0.8999837199837201,0.33571428571428574,0.6178490028490029
prism2,0,0.0001,none,2,1,0.903859093804746,0.48333333333333334,0.6935962135690397
prism2,0,0.0001,none,2,2,0.8588183736553303,0.4523809523809524,0.6555996630181413
prism2,0,0.0001,none,2,3,0.8182600732600732,0.39285714285714285,0.6055586080586081
prism2,0,0.0001,none,2,4,0.8561067736611215,0.43571428571428567,0.6459105296877036
prism2,1,0.0001,balanced,0,0,0.7919141704855991,0.3010204081632653,0.5464672893244322
prism2,1,0.0001,balanced,0,1,0.8963234229538578,0.6904761904761906,0.7933998067150242
prism2,1,0.0001,balanced,0,2,0.8763255404016274,0.4738095238095238,0.6750675321055756
prism2,1,0.0001,balanced,0,3,0.8399962537462536,0.511904761904762,0.6759505078255078
prism2,1,0.0001,balanced,0,4,0.857387087550131,0.511904761904762,0.6846459247274466
prism2,1,0.0001,balanced,1,0,0.8595751867180439,0.48775510204081635,0.6736651443794301
prism2,1,0.0001,balanced,1,1,0.9335735822148866,0.5357142857142857,0.7346439339645862
prism2,1,0.0001,balanced,1,2,0.8619830712765495,0.5404761904761904,0.7012296308763699
prism2,1,0.0001,balanced,1,3,0.8746657509157509,0.4523809523809524,0.6635233516483516
prism2,1,0.0001,balanced,1,4,0.8438837068728374,0.4571428571428572,0.6505132820078473
prism2,1,0.0001,balanced,2,0,0.9077492877492876,0.6595238095238095,0.7836365486365486
prism2,1,0.0001,balanced,2,1,0.8978260869565219,0.5047619047619047,0.7012939958592133
prism2,1,0.0001,balanced,2,2,0.8530645622493448,0.5523809523809524,0.7027227573151487
prism2,1,0.0001,balanced,2,3,0.8223081085581085,0.36904761904761907,0.5956778638028638
prism2,1,0.0001,balanced,2,4,0.8560187819426951,0.5166666666666667,0.6863427243046809
prism2,2,0.001,none,0,0,0.7649727785442071,0.37142857142857144,0.5682006749863893
prism2,2,0.001,none,0,1,0.8952519943824292,0.5761904761904761,0.7357212352864526
prism2,2,0.001,none,0,2,0.8865786568503958,0.5166666666666667,0.7016226617585313
prism2,2,0.001,none,0,3,0.8285780885780886,0.32142857142857145,0.57500333000333
prism2,2,0.001,none,0,4,0.8774527827245219,0.5642857142857143,0.720869248505118
prism2,2,0.001,none,1,0,0.8632134532134533,0.5214285714285715,0.6923210123210124
prism2,2,0.001,none,1,1,0.9247833688051078,0.7095238095238096,0.8171535891644587
prism2,2,0.001,none,1,2,0.8721126699387568,0.5761904761904761,0.7241515730646164
prism2,2,0.001,none,1,3,0.8736571761571762,0.4761904761904762,0.6749238261738262
prism2,2,0.001,none,1,4,0.879325529542921,0.41428571428571426,0.6468056219143177
prism2,2,0.001,none,2,0,0.916888481888482,0.4928571428571429,0.7048728123728125
prism2,2,0.001,none,2,1,0.8900041806020067,0.5619047619047619,0.7259544712533843
prism2,2,0.001,none,2,2,0.8795770533814011,0.6,0.7397885266907005
prism2,2,0.001,none,2,3,0.8221611721611721,0.35714285714285715,0.5896520146520147
prism2,2,0.001,none,2,4,0.86242851351547,0.5071428571428571,0.6847856853291636
prism2,3,0.001,balanced,0,0,0.7674453060167347,0.34285714285714286,0.5551512244369388
prism2,3,0.001,balanced,0,1,0.9041076314989358,0.6547619047619049,0.7794347681304203
prism2,3,0.001,balanced,0,2,0.8863419370484589,0.5214285714285715,0.7038852542385152
prism2,3,0.001,balanced,0,3,0.8389552114552113,0.4642857142857143,0.6516204628704628
prism2,3,0.001,balanced,0,4,0.8826906064949543,0.4642857142857143,0.6734881603903343
prism2,3,0.001,balanced,1,0,0.866827933970791,0.45204081632653065,0.6594343751486609
prism2,3,0.001,balanced,1,1,0.9280691229060795,0.6,0.7640345614530397
prism2,3,0.001,balanced,1,2,0.8654561380648337,0.5523809523809524,0.708918545222893
prism2,3,0.001,balanced,1,3,0.8729915917415917,0.36904761904761907,0.6210196053946053
prism2,3,0.001,balanced,1,4,0.8646718498892413,0.42142857142857143,0.6430502106589063
prism2,3,0.001,balanced,2,0,0.9247456247456247,0.6952380952380952,0.80999185999186
prism2,3,0.001,balanced,2,1,0.8954787060765321,0.46904761904761905,0.6822631625620756
prism2,3,0.001,balanced,2,2,0.8859660810204287,0.6,0.7429830405102144
prism2,3,0.001,balanced,2,3,0.8174679487179486,0.36904761904761907,0.5932577838827838
prism2,3,0.001,balanced,2,4,0.8546541863933168,0.39761904761904765,0.6261366170061822
prism2,4,0.01,none,0,0,0.7422557336843051,0.24285714285714285,0.492556438270724
prism2,4,0.01,none,0,1,0.8779099161707856,0.5404761904761906,0.709193053323488
prism2,4,0.01,none,0,2,0.8820684569054134,0.5047619047619047,0.693415180833659
prism2,4,0.01,none,0,3,0.7871640859140859,0.35714285714285715,0.5721534715284715
prism2,4,0.01,none,0,4,0.8967180464463073,0.5523809523809524,0.7245494994136299
prism2,4,0.01,none,1,0,0.8593078350221207,0.43673469387755104,0.6480212644498359
prism2,4,0.01,none,1,1,0.8796111678176896,0.55,0.7148055839088447
prism2,4,0.01,none,1,2,0.8737607501194458,0.5761904761904761,0.724975613154961
prism2,4,0.01,none,1,3,0.8462358474858476,0.40476190476190477,0.6254988761238762
prism2,4,0.01,none,1,4,0.8753438047459788,0.39761904761904765,0.6364814261825132
prism2,4,0.01,none,2,0,0.9104178097035239,0.5880952380952381,0.749256523899381
prism2,4,0.01,none,2,1,0.8801534878165312,0.5619047619047619,0.7210291248606466
prism2,4,0.01,none,2,2,0.9020172581042146,0.5761904761904761,0.7391038671473453
prism2,4,0.01,none,2,3,0.803073593073593,0.32142857142857145,0.5622510822510822
prism2,4,0.01,none,2,4,0.8515890631108022,0.41904761904761906,0.6353183410792106
prism2,5,0.01,balanced,0,0,0.744142180570752,0.24285714285714285,0.49349966171394744
prism2,5,0.01,balanced,0,1,0.8818824834585703,0.5476190476190477,0.714750765538809
prism2,5,0.01,balanced,0,2,0.8855584451780104,0.4809523809523809,0.6832554130651957
prism2,5,0.01,balanced,0,3,0.795344239094239,0.40476190476190477,0.6000530719280719
prism2,5,0.01,balanced,0,4,0.8977144232579014,0.5047619047619047,0.701238164009903
prism2,5,0.01,balanced,1,0,0.8609507159507158,0.39591836734693875,0.6284345416488273
prism2,5,0.01,balanced,1,1,0.8819417538982757,0.5214285714285715,0.7016851626634235
prism2,5,0.01,balanced,1,2,0.8800747259986391,0.5761904761904761,0.7281326010945577
prism2,5,0.01,balanced,1,3,0.8447369297369297,0.40476190476190477,0.6247494172494172
